0.98102996613380100133	0.0089276500154218951799	0.0011677795733602799096
0.94751791354772407772	0.045695415643153464158	0.0017839292885577237927
0.93967480958503657451	0.0083391834777314152033	0.0024740275136138087722
0.9160874390869369055	0.044752161492752656757	0.0047953215327016501107
0.88573121372298524445	0.10532165653514348469	0.0030663003942289048312
0.86795155277177460373	0.0078507636903795037508	0.003408423386637157021
0.8581133534761906656	0.040595068225932187667	0.0067717778248807926691
0.80735266150679685371	0.094724584381585152926	0.0082609794956340024813
0.84648129739514765824	0.10980999403386441926	0.0071881181790577142535
0.81482068710491672991	0.17766174638822238019	0.0029571512191659825482
0.77282920368734686623	0.0078790099247597559368	0.0042002713419032958186
0.76920870719200995502	0.041164446053829933936	0.0092481651052895800375
0.72798514502053035535	0.10032356949058714168	0.012027038815362756791
0.72386975937956299365	0.17290327285017945136	0.013264432308242075573
0.76105624026517837422	0.19797315323024761158	0.0093722960239828977114
0.73512538370234148388	0.256770372777107736	0.0034449015821426285863
0.66232577435095807417	0.0081095113115643140816	0.0047901457923939559994
0.66053982009271061671	0.041831398419310598935	0.010715396180265641252
0.6341714474900503884	0.099821681229110656441	0.014349036514851058396
0.62702071458531893899	0.18182234427332477633	0.017605503699903254922
0.59789969993158564865	0.26458881812781842591	0.010542600225578409312
0.64194531795452958178	0.27343951656146975315	0.010977602801930320259
0.65093642019313113778	0.31134145468054136296	0.0094806876328542965399
0.64407921568553849756	0.34885305105758845912	0.0036130596849526354711
0.54348004578684927512	0.0078937494249710742078	0.0049042425918562294537
0.54101082662352695252	0.041362042463373549506	0.011285392582603767306
0.52325109511893264091	0.098842341403315867043	0.015875663215232281578
0.5288241947255926112	0.17535939154776941651	0.01803996012067066515
0.47473028088989410733	0.25842592084801807584	0.015055485539534622236
0.5141368524358839176	0.29524271354350839491	0.015609303696524426397
0.52113901386444205777	0.37948426569574544853	0.015788345605110682551
0.53275269641271494336	0.42500214072133385423	0.011032618355489147779
0.53810622207249669824	0.45341954151021940378	0.0048022832264495362783
0.42227139768708665812	0.0070145903652521213179	0.0043464631421676908768
0.42007019336395623466	0.037537237933802723722	0.010388684907122929316
0.40558014359052796394	0.093602616959686593678	0.016400963268764470054
0.41510487785219918333	0.17380074604366294033	0.020348820953297638847
0.3761070301761060275	0.27173241090932570563	0.02037480867552328434
0.3726664127173098251	0.37105178049699649723	0.021435490842048689208
0.436488406033875731	0.39781968047021309953	0.01441612583336165411
0.3683760048687007016	0.48128026963396081106	0.012622812293895174438
0.40661359962415366542	0.51333875548600349514	0.01554898658511374987
0.41633433805119068882	0.5567039235307956746	0.0092528517859311806837
0.42462469726281060201	0.57277584550393578766	0.0022918027020801447907
0.30541358032050491822	0.0086112405030623253438	0.0049192571380154773153
0.30247131890295531065	0.043741326673622869803	0.010637760467781393059
0.28701731689053167074	0.10102230273230677904	0.014447192499732711135
0.30538899329798863125	0.17075335614343153945	0.017214361003343166961
0.28072647274849860111	0.25519521279612722431	0.017925482085573412466
0.26750298587624654623	0.35146344092685594118	0.018439540461561002016
0.26569600633263734668	0.43674666711861725998	0.016547991803883100453
0.28356166812700800417	0.51127253199826838692	0.018318655845115279501
0.28188333852998170848	0.60377283099826450918	0.016182598535278650692
0.29806265371425699762	0.65247877639196849575	0.011858569570136243132
0.30598271207095517621	0.68457164836971906574	0.005466340867615169033
0.19996153951176132146	0.0076956560024363553085	0.0038764830645986176998
0.19724465688002501551	0.041018877483088203584	0.0091444654530887983096
0.18589466952120270449	0.10062791321333476591	0.013357463558704317161
0.19717404199070609483	0.18126666421572035226	0.017308153684273429318
0.1862023457284501804	0.27157675687920906915	0.015079013267256597547
0.17543157715869517332	0.35370290019024297479	0.013918859998283740834
0.16968745969174447996	0.44174016161809726011	0.016108095761137447566
0.17878577642013315785	0.53633358344443315957	0.018020597755816176316
0.18987286509091061415	0.62623605007580285253	0.017223780831559530602
0.18312362981478957913	0.71941848651740414322	0.013816110805227517846
0.19805436368996809371	0.76386816605552754211	0.0086089611548301088473
0.19964507318939717084	0.79345032627593692354	0.0035527410299288951848
0.11195230135474798505	0.0085130114312377946212	0.0033536272594899591178
0.10932215272899403757	0.043627192119906718637	0.0073565235397233304931
0.1025755525878998542	0.10332943181101504615	0.010159465379499684617
0.10944696140456078304	0.1835428906042486652	0.013814958976969096346
0.10557265328318610198	0.28223939474212150769	0.01528853515062481884
0.095013600430426392585	0.39742510731137276059	0.016078556801027481249
0.095879039827855505607	0.51647905277398376001	0.015469089399867977375
0.10082195743677269117	0.62461525798832018275	0.014997486371523156834
0.10866937484781691303	0.71457138327731384297	0.01270477379170754928
0.097976506845770083842	0.80010415154847602803	0.0096161254248288540597
0.11090728679643113708	0.84537462925710338268	0.0072794307709956969019
0.11113972984287789902	0.8802316088610108169	0.00339199066167325319
0.046911436727801292257	0.0082587787681936749434	0.0022108867106557660194
0.045242994510697021049	0.043641203507535586414	0.0050253330973720885741
0.042739753179317885312	0.10666165824527711059	0.0072078806287651977364
0.045369983241068667645	0.19292161660459250516	0.0098098525214242154185
0.044299903412923891111	0.29811402164571743079	0.011029330896109020704
0.038604876906100038525	0.4162237489412203284	0.010465554816798700033
0.040439211920502815545	0.53486902417551818179	0.010676171863217944966
0.040955653819201409682	0.65320162692685079797	0.010705125829653609065
0.045590095121776919029	0.75782204067684444393	0.0099994135622563356386
0.040135902577541071601	0.85114781636998460002	0.00708477215128205072
0.046088582045284653965	0.90997297841594071421	0.0051655013202725344815
0.046381290672612318637	0.9453343577254441632	0.0022000855332988877508
0.0090422689265111655388	0.0094327494885971339272	0.0011150076845719541357
0.0086025957249659112946	0.048940974949793346338	0.0023996028302387230682
0.0082340596885995820386	0.11691932860236960157	0.0033897960322360532782
0.0087519183100062125646	0.2078737172763965857	0.0045142340074074893339
0.0084532960344915197837	0.31679175268069864613	0.0050138963728324683483
0.0072462654562690520521	0.43787914545166445324	0.0046126038432873928824
0.0079241033959603912606	0.56107298721066889424	0.0049368808323691322146
0.0077193350511917113721	0.67974925301528943411	0.0045136201141303530435
0.0088964673481154443735	0.78562008157863871816	0.0044949508348782179351
0.0075432671399883188812	0.87632944354555464272	0.0030854683664622260808
0.0088049364596605173006	0.94246793800512207451	0.0024340234494213647091
0.0089375780521800951561	0.98163181170221991412	0.0011009144901178487957
