0.019855072	 0.025307134
0.101666761	 0.055595259
0.237233795	 0.078426661
0.408282679	 0.090670946
0.591717321	 0.090670946
0.762766205	 0.078426661
0.898333239	 0.055595259
0.980144928	 0.025307134
-0.019855072	 0.025307134
-0.101666761	 0.055595259
-0.237233795	 0.078426661
-0.408282679	 0.090670946
-0.591717321	 0.090670946
-0.762766205	 0.078426661
-0.898333239	 0.055595259
-0.980144928	 0.025307134
